,node_id,value,type
145066,145066,spoe-feldkirch.at,malicious
145068,145068,rogerioseguros.com.br,benign
145075,145075,farmacontainerdelivery.com.br,benign
145127,145127,millercontracting.ca,malicious
145137,145137,posead.app.br,benign
145174,145174,dioquetas.com.ar,benign
145204,145204,mail.kkmtapp.com,malicious
145215,145215,cdn.roland.com,benign
145246,145246,rinotercsa.cf,malicious
145247,145247,affiliates-assets.on.ag,benign
145295,145295,amok.com.co,malicious
145296,145296,sondercreative.ca,benign
145419,145419,partizan.nectardesk.io,benign
145477,145477,ns1.lojadosnobreaks.com.br,benign
145478,145478,billing-details.net,malicious
145489,145489,www.y360.at,benign
145577,145577,ns2.webvendasmax.com.br,benign
145586,145586,www.notequaeler.ch,benign
145643,145643,www.hkdszjdvw.london,benign
145653,145653,cpcalendars.codem-anses.com.ar,malicious
145663,145663,meurrens.be,benign
145676,145676,apisbea.cf,benign
145719,145719,stagingrentals.com.au,benign
145724,145724,cdn2.search.ipaustralia.gov.au,benign
145791,145791,fb-00o.com,malicious
145880,145880,ultravires.ca,benign
145887,145887,cpcontacts.madonasilva.com.br,benign
145920,145920,cpanel.impulsadas.com.ar,malicious
145927,145927,immbot.ai,benign
146030,146030,lunatack.com.ar,benign
146045,146045,corella.az,malicious
146144,146144,webmail.mythree-security.com,malicious
146219,146219,www.empreendedorindividual.net.br,benign
146228,146228,ui.burgerblaster.io,benign
146271,146271,double3media.com,malicious
146274,146274,anydesk.at,benign
146283,146283,hhmc.com.au,benign
146296,146296,lawofficetn.com,malicious
146319,146319,cmbih.bhealt.com,malicious
146336,146336,support.nextintv.co,malicious
146355,146355,buyiteer.com.au,benign
146357,146357,api.okkular.io,benign
146385,146385,philippelange.be,malicious
146436,146436,www.b2bacademybrasil.com.br,benign
146448,146448,www.affirm.ca,benign
146472,146472,media.appbar.com.ar,benign
146512,146512,www.pizzahut.co.uk,benign
146536,146536,media.freshmail.mx,benign
146653,146653,inapcolato.cf,malicious
146716,146716,themadhatters.ca,malicious
146925,146925,www.la-poissonnerie.com,benign
146951,146951,www.nakedchat.com.au,malicious
146961,146961,socialerus.net,malicious
147138,147138,halifax-newpayment.com,malicious
147231,147231,mail.codem-anses.com.ar,malicious
147244,147244,itbox.ua,benign
147268,147268,lui.int-accounts.realestate.com.au,benign
147270,147270,ivendgroup.com.au,benign
147290,147290,lucrandoja.com.br,benign
147294,147294,wiser.com.co,malicious
147360,147360,www.architekte.fr,benign
147394,147394,mai9l.xyz,benign
147452,147452,autodiscover.portalminassaude.com.br,malicious
147490,147490,vmlyr.com.au,benign
147511,147511,mail.sv-388.co,malicious
147527,147527,foilprinted.com.au,benign
147544,147544,carparkking.com.au,benign
147556,147556,www.marianedesign.com.br,benign
147558,147558,www.cz9.quickconnect.to,benign
147591,147591,cpanel.mythreeupdate-uksecure.com,malicious
147618,147618,astromedassessoria.com.br,benign
147698,147698,cuit.com.ar,benign
147738,147738,res.news.ebay-kleinanzeigen.de,benign
147783,147783,itselfportal.dminc.com,benign
147794,147794,zoomaqazin.az,malicious
147810,147810,dl.tahp.it,benign
147820,147820,villemsh.ca,malicious
147827,147827,paranet.cc,malicious
147842,147842,account.nubank.com.br,benign
147850,147850,erkam.az,benign
147853,147853,abilex.com.au,benign
147858,147858,nu.com.ar,benign
147884,147884,cvcr.com,malicious
147907,147907,advertisements.immowebapi.be,benign
148009,148009,hs.personal-current.com,malicious
148073,148073,workhomeart.com.br,benign
148097,148097,ns3.cdoc.ca,benign
148171,148171,offers-discovery-web.grab.com,benign
148173,148173,evantv.co,malicious
148251,148251,cpanel.valleysushi.ca,malicious
148273,148273,www.revolut.gb-support.co,malicious
148282,148282,cultiv8business.com,benign
148325,148325,webmail.kingsdigital.ca,malicious
148331,148331,elounge.com.au,benign
148341,148341,www.waymakerprogram.com.br,malicious
148343,148343,richtigwillig.at,benign
148346,148346,www.mymio.by,benign
148387,148387,sg1.quickconnect.to,benign
148390,148390,emunaheditora.com.br,malicious
148411,148411,mail.omelchen.co,malicious
148444,148444,www.v4.yazilim.us,benign
148477,148477,www.fefpflnop.cam,benign
148503,148503,www.upstudioyoga.com,benign
148528,148528,uniccshop.co,malicious
148539,148539,matthewellis.cc,malicious
148551,148551,cpanel.blauerberg.com.br,benign
148578,148578,films.az,benign
148595,148595,jgproperties.ga,malicious
148598,148598,cloudstamp.11bits.com.br,benign
148642,148642,www.birs.ca,benign
148676,148676,www.saveonappliance.ca,malicious
148918,148918,pfmmedical.com.ar,benign
148919,148919,ecom-recs-gtwy-srvc-stage.lllapi.com,benign
148929,148929,uniccshop.uniccshop.ci,malicious
148955,148955,drone.byogo.ca,benign
149009,149009,www.jhkdszjdva.london,benign
149077,149077,sony-playstation-production.aws.hmn.md,benign
149087,149087,www.chrysler.ca,benign
149127,149127,fblaise.co,malicious
149149,149149,wrightframeofmind.ca,malicious
149162,149162,fishbreeds.net,malicious
149192,149192,dominandoseubrecho.com.br,benign
149194,149194,cpcalendars.xnzoy.com,malicious
149215,149215,ermelino67.cf,malicious
149307,149307,restrict-configure.com,malicious
149310,149310,studio.popdigital.ai,benign
149333,149333,www.rapattoniwangara.com.au,benign
149369,149369,happyhocker.com,malicious
149458,149458,ns1.bluekangaroowebdesign.com.au,benign
149460,149460,www.vinco.es,benign
149471,149471,www.marmorariavjf.com.br,benign
149517,149517,mosdofelujitas.ac.al,benign
149528,149528,www.solardaserraparaty.com.br,benign
149554,149554,avproduction.am,malicious
149614,149614,api.glamcorner.com.au,benign
149630,149630,cpanel.pruebas.dip.equipomegared.com.ar,benign
149688,149688,pr-symecmwas-1.corp.fairstone.ca,malicious
149742,149742,www.pruebas.dip.equipomegared.com.ar,benign
149831,149831,www.joelnathanmd.com,malicious
149850,149850,www.danesplumbingandgas.com.au,benign
149923,149923,api.desirebull.com.au,benign
149946,149946,vmi461707.contaboserver.net,benign
149957,149957,proper.ai,benign
149979,149979,baerbel-buechner.ac.al,benign
149980,149980,indirim.cf,benign
150055,150055,judsunida.cf,malicious
150056,150056,maisdemocracia.com.br,benign
150131,150131,deliverybox.com.br,benign
150138,150138,webmail.parismakeup.com.br,benign
150155,150155,ns2.stadica.com.br,benign
150158,150158,zalabonyfot.cf,malicious
150168,150168,correo.dd.com.co,malicious
150193,150193,onsoft.com.ar,benign
150195,150195,gananoqueroofing.ca,malicious
150218,150218,matthealy.com.au,benign
150236,150236,linevip.vip,malicious
150255,150255,mencipagerp.cf,malicious
150258,150258,9saver.com.au,benign
150299,150299,www.wersibelgium.be,malicious
150314,150314,devarga.com.au,benign
150317,150317,smee.com.au,benign
150326,150326,mail.verificaciondehechos.com.mx,benign
150327,150327,rawrobotics.com.au,benign
150371,150371,www.cpbdxyotza.cam,benign
150390,150390,www.pbdxyotzh.cam,benign
150418,150418,plenti.com.au,benign
150490,150490,marsmatchups.com.au,benign
150509,150509,2021olympics.uk,malicious
150548,150548,cdn.caask.ca,benign
150582,150582,blog.bookcasting.com.br,benign
150585,150585,pwad.org.au,benign
150707,150707,thekspa.co.kr,benign
150764,150764,mail.kitapal.tk,malicious
150765,150765,tnf-4k.cf,malicious
150781,150781,mail.inf-9480.com,malicious
150799,150799,nosalliances.fr,malicious
150824,150824,imprestvca.cf,malicious
150828,150828,atlantacdn.co,malicious
150866,150866,paisen.cf,malicious
150931,150931,youne.cf,malicious
150948,150948,retrospect.ai,benign
150952,150952,ocentro.com.br,benign
150999,150999,vv-stollhofen.at,malicious
151044,151044,mountelevators.com,benign
151049,151049,save.arkham.be,malicious
151086,151086,keithweber.ca,benign
151106,151106,imthaimassageclinic.com.au,benign
151253,151253,www.ledem.be,benign
151269,151269,ns2.skyrocketmarketing.com.au,benign
151298,151298,mitypec.cf,malicious
151339,151339,masterdata-update.fate-go.us,malicious
151345,151345,reipel.com.br,benign
151349,151349,cdn.fritz.ai,benign
151430,151430,ns2.eroni.com.br,benign
151691,151691,arthursilva.com.br,benign
151727,151727,js.stampede.ai,benign
151737,151737,twinfin.com.au,benign
151768,151768,cpanel.poolfm.com.br,benign
151788,151788,www.enzel.com.au,benign
151832,151832,globalshop.com.au,benign
151844,151844,www.paris-cheminees.com,malicious
151869,151869,autodiscover.examplewebsite.com.au,benign
151884,151884,isterilizer.com.au,benign
151888,151888,mrqaulasdeingles.com.br,benign
151894,151894,wombatday.com.au,benign
151905,151905,editionvideos.com.br,benign
151970,151970,kookaboo.bg,malicious
151990,151990,hauberg.com.au,malicious
151992,151992,ns2.mebsites.com.au,benign
151999,151999,californialines.com,malicious
152027,152027,www.forit.ro,benign
152158,152158,morangulo.com.br,benign
152159,152159,rcmpvetspei.ca,malicious
152249,152249,thomasruth.ca,benign
152268,152268,thomsflowers.ca,benign
152326,152326,www.felissimo.co.jp,benign
152333,152333,square-assets.empiricus.com.br,benign
152396,152396,proyecto-despertar.com.ar,malicious
152408,152408,www.banksidegarage.com,malicious
152432,152432,instagram-assistance-service-center.ml.support-center-portal.com,malicious
152452,152452,adiony.com,malicious
152523,152523,omie.com.br,benign
152540,152540,netdata.vanhal-home.be,malicious
152577,152577,ns2.amomsouza.com.br,benign
152600,152600,app.dwprod.co,benign
152602,152602,www.efb-plc.com,malicious
152612,152612,cpanel.sunshinefitness247.com.au,malicious
152649,152649,posstaging.parcelaexpress.com.br,benign
152785,152785,islandsavings.ca,benign
152821,152821,equipomegared.com.ar,malicious
152844,152844,gowstratamanagement.net.au,benign
152917,152917,provencesecurity.fr,benign
152954,152954,connectingthings.com.au,benign
152978,152978,host.sudo.ae,benign
152990,152990,www.schoolbagsaustralia.com.au,benign
153056,153056,srvnovo.temlondrina.com.br,benign
153064,153064,admincancel.com,malicious
153112,153112,clientes.hellosite.com.br,benign
153137,153137,icaropirespsiquiatra.com.br,benign
153150,153150,www.pontopolitico.com.br,benign
153170,153170,ns2.hessels.ca,benign
153221,153221,horse-records.com.au,benign
153254,153254,mail.ziegler.co,benign
153318,153318,petro.ai,benign
153322,153322,dojo-gerpinnes.be,malicious
153381,153381,schmaehstad.at,benign
153484,153484,connontechsupport.ac.al,benign
153489,153489,spd-riederwald.de,malicious
153496,153496,napona.com.au,benign
153499,153499,gateway.123hjemmeside.dk,benign
153502,153502,cpanel.valccbazar.cc,malicious
153503,153503,jirutsuji.cf,benign
153504,153504,screamingpixel.at,malicious
153563,153563,ca.dev.insights.granular.ag,benign
153574,153574,www.winemarketer.com.au,benign
153581,153581,my3-uk-help.com,malicious
153584,153584,gkpb.com.br,benign
153593,153593,pussyfootsocks.com.au,benign
153619,153619,majortech.com.au,benign
153696,153696,rodantepneus.com.br,benign
153701,153701,tokyo2021olympic.site,benign
153741,153741,aadharcardonlinestatus.co.in,malicious
153797,153797,registrasi.rsaumht.com,benign
153856,153856,centrnedv.ru,malicious
153887,153887,olympicsintokyo2021.com,malicious
153900,153900,mail.online-devices.co.uk,malicious
153906,153906,cracklenspit.com.au,benign
153965,153965,puregamings.com,malicious
153993,153993,capital-centro.com,malicious
154009,154009,www.wtfock.be,benign
154024,154024,harmoney.com.au,benign
154075,154075,www.mtorsuplementos.com.br,benign
154132,154132,relearn.com.au,benign
154148,154148,tawasol.co.il,benign
154208,154208,queroemprestimo.com.br,benign
154238,154238,affet.org.au,benign
154243,154243,www.hulagula.com.br,benign
154277,154277,vdo.ai,benign
154380,154380,acsaseguros.com.br,benign
154385,154385,immozo.be,benign
154432,154432,cdn.elvanto.com.au,benign
154443,154443,primabe.com.br,benign
154455,154455,cpanel.emplacapapelaria.com.br,malicious
154471,154471,www.apnasuperstore.com,malicious
154492,154492,cpcontacts.a507.com.co,malicious
154496,154496,www.country-supply.com,benign
154519,154519,arhealth.pk,malicious
154595,154595,development-platform.faethm.ai,benign
154655,154655,www.boatcarpet.com.au,benign
154663,154663,raimundoholanda.com.br,benign
154675,154675,www.opinionsur.org.ar,benign
154714,154714,musicalsworld.be,malicious
154733,154733,www.dominique.maingueneau.pagespersoorange.fr,malicious
154762,154762,www.mon-ip.com,benign
154849,154849,www.rodantepneus.com.br,benign
154894,154894,webdisk.abatherapyintoronto.ca,benign
154960,154960,expresogonzalosrl.com.ar,benign
154970,154970,teenxxx.link,benign
154980,154980,philantropie.at,benign
154985,154985,lbasul.cf,benign
155044,155044,cpcalendars.alhena.com.co,malicious
155087,155087,mail.id-god.ph,malicious
155112,155112,www.cliccamaqua.com.br,benign
155128,155128,mail.seven-seas-hk.co,malicious
155138,155138,wallpaper.rollout.ca,benign
155142,155142,s31523.pcdn.co,benign
155164,155164,oneup.com.br,benign
155179,155179,m-n-m.be,malicious
155186,155186,spgeek.com.br,benign
155235,155235,static.imagensparawhats.com.br,benign
155262,155262,beckman.hakobio.com,benign
155300,155300,thumbnails.echo360.org.au,benign
155301,155301,codigocriativo.art.br,benign
155312,155312,cdn.statuspage.io,benign
155326,155326,autodiscover.gympropiedades.cl,malicious
155333,155333,renatabiglia.com.br,benign
155366,155366,partner-gamma.virtualvi.be,malicious
155378,155378,mediate.com.au,benign
155389,155389,webroot.tech,malicious
155404,155404,bonga.ca,malicious
155418,155418,sdwan.aigroup.com.au,benign
155433,155433,welks.com,benign
155458,155458,www.lafermettedubonheur.be,benign
155469,155469,www.opbdxyotza.cam,benign
155553,155553,dairiki.com.br,benign
155725,155725,drunkendonutsprahran.com.au,benign
155750,155750,webmail.placasacmcuritiba.com.br,benign
155762,155762,autodiscover.punchforon-act.com.au,malicious
155776,155776,propera.co,benign
155793,155793,www.virtual-verificaciioons.xyz,malicious
155801,155801,cleo.ai,benign
155803,155803,webdisk.dzfapk.com,malicious
155820,155820,cpcalendars.three-securedlogin.com,malicious
155822,155822,cpcontacts.punchforon-act.com.au,malicious
155837,155837,ns2.weblogic.co.bw,benign
155894,155894,jasnor.com.au,benign
155895,155895,sinrojuboh.cf,malicious
155908,155908,ns2.aisthesis.com.br,benign
156013,156013,via.ai,benign
156022,156022,imap.ziegler.co,benign
156059,156059,models.fritz.ai,benign
156098,156098,mercadolibre.com.bo,benign
156119,156119,n8a2.cc,benign
156145,156145,webmail.sitesystem.com.br,benign
156158,156158,www.vanquishbysolaire.com.au,malicious
156168,156168,joaovarandas.com.br,benign
156190,156190,digitvmount.com,malicious
156235,156235,pinata.com.ar,benign
156249,156249,www.rollout.ca,benign
156255,156255,exoticanna.ca,malicious
156274,156274,ns1.alugueldebecas.com.br,benign
156295,156295,blog.melhorrango.com.br,benign
156325,156325,netflix-signin.com,malicious
156336,156336,hdontvlive.com,malicious
156416,156416,www.psicologaulanegomes.com.br,benign
156443,156443,cdn.fullcare.com.br,benign
156445,156445,fyzicowakeko.cf,malicious
156474,156474,www.optinad.opticmanager.com,benign
156541,156541,airpodsbizde.tk,malicious
156580,156580,tarkett.de,malicious
156584,156584,kundenempfehlen.allianzdirect.de,benign
156604,156604,www.tripup.fr,malicious
156609,156609,leptoconnect.cc,malicious
156667,156667,exewtyflafi.cf,malicious
156703,156703,mail.corel.com.vn,benign
156731,156731,cpcapf-img.epark.jp,benign
156739,156739,stagesecrets.com.au,benign
156749,156749,mister-zhou.cn,malicious
156769,156769,halifax.personal-secure-logon.com,malicious
156795,156795,oncloud7.com.br,malicious
156797,156797,gainbag.com,malicious
156848,156848,mattcodes.com.au,benign
156885,156885,douglascare.ca,malicious
156986,156986,jonathanbirbal.me,benign
156990,156990,lz.al,malicious
157037,157037,vm-office365-service.com,malicious
157126,157126,deinemama.cf,malicious
157136,157136,kedion.ai,malicious
157198,157198,www.gravityspa.com,benign
157241,157241,www.designal.be,malicious
157242,157242,fififfa.cf,malicious
157345,157345,www.professionalscaloundra.com.au,benign
157385,157385,gruppoalet.ga,malicious
157505,157505,instagram-assistance-service.ml,malicious
157562,157562,grahamglass.ca,malicious
157564,157564,wsprimam.primam.com.br,benign
157610,157610,webmail.portalminassaude.com.br,malicious
157615,157615,rahacos.cf,benign
157625,157625,sophos.co.at,benign
157651,157651,www.btmg.ca,benign
157707,157707,bairino.cf,malicious
157755,157755,kas43.com,malicious
157784,157784,ydinyyef.cf,benign
157807,157807,www.haswebsites.cf,benign
157870,157870,app.thorndyke.ai,benign
157872,157872,thevanguard.ac,malicious
157880,157880,xldyo.co.il,benign
157920,157920,mail-zls.ac.al,benign
157935,157935,webdisk.centralbanking.io,malicious
157957,157957,www.vilamar-luz.com,benign
158056,158056,bevoke.com.au,benign
158070,158070,cdn.iichi.com,benign
158072,158072,cdnapi.nws.ai,benign
