source,target,type
20870,193725,resolves
20870,156885,resolves
20870,319147,resolves
20870,94304,resolves
20870,190432,resolves
20870,319372,resolves
20870,217724,resolves
20870,284882,resolves
20870,325293,resolves
20870,250508,resolves
20870,255770,resolves
20870,285767,resolves
20870,128137,resolves
20870,258085,resolves
283012,28949,resolves
283012,27062,resolves
283012,61524,resolves
283012,30443,resolves
283012,62209,resolves
283012,58881,resolves
53635,252611,resolves
53635,159750,resolves
119171,26244,resolves
53648,123572,resolves
250257,55751,resolves
250257,63705,resolves
250257,24791,resolves
250290,57001,resolves
250290,60797,resolves
86446,26623,resolves
20905,93156,resolves
20905,250601,resolves
20905,161123,resolves
20905,287560,resolves
20905,194104,resolves
20905,128007,resolves
20905,290706,resolves
20905,130185,resolves
20905,194590,resolves
20905,123531,resolves
20905,219326,resolves
151990,30332,resolves
20899,252888,resolves
53667,191380,resolves
151970,31573,resolves
151970,64004,resolves
315808,22338,resolves
217504,31976,resolves
217495,23532,resolves
217495,27244,resolves
217495,23029,resolves
53654,119291,resolves
20881,324686,resolves
20881,227396,resolves
250257,30673,resolves
250257,60006,resolves
250257,26102,resolves
20899,161760,resolves
22322,256750,resolves
185229,26223,resolves
185229,59098,resolves
153170,30599,resolves
22096,222291,resolves
218695,60804,resolves
87621,27153,resolves
87621,24426,resolves
153150,26623,resolves
218683,22648,resolves
22071,327264,resolves
22071,156445,resolves
22071,225292,resolves
22071,154443,resolves
54831,293750,resolves
54831,323923,resolves
54831,222299,resolves
54831,130119,resolves
54831,289656,resolves
54831,221923,resolves
251439,32153,resolves
251439,63625,resolves
185899,60726,resolves
120356,64789,resolves
87585,64205,resolves
87585,59242,resolves
87585,22261,resolves
87585,27481,resolves
87585,31745,resolves
87585,64417,resolves
87585,63625,resolves
87585,56345,resolves
153170,63935,resolves
87585,61554,resolves
22103,88796,resolves
284248,26653,resolves
317067,56958,resolves
317067,64493,resolves
317067,24350,resolves
317067,30387,resolves
317067,27965,resolves
317065,59916,resolves
22149,121728,resolves
153221,64737,resolves
153221,59239,resolves
153221,58349,resolves
153221,27232,resolves
153221,58466,resolves
153221,55495,resolves
284283,55134,resolves
22131,289431,resolves
22131,159933,resolves
22129,253235,resolves
22129,186551,resolves
54885,121765,resolves
54885,186942,resolves
54885,258410,resolves
54885,154024,resolves
54885,189070,resolves
54877,96651,resolves
54877,120580,resolves
317020,65122,resolves
317020,64366,resolves
317020,27589,resolves
284248,27062,resolves
22103,286785,resolves
87585,61524,resolves
87585,25022,resolves
87585,24323,resolves
284116,61181,resolves
251349,32437,resolves
316871,22338,resolves
21949,94323,resolves
21949,227133,resolves
21949,161213,resolves
21949,163461,resolves
218544,60244,resolves
218544,25383,resolves
218544,30387,resolves
218544,25862,resolves
218544,24817,resolves
218544,65221,resolves
218544,29117,resolves
218544,23331,resolves
218544,29036,resolves
87467,57415,resolves
21919,285758,resolves
21919,161673,resolves
21919,191826,resolves
21919,261524,resolves
21919,258833,resolves
21919,285232,resolves
21919,192805,resolves
21919,162716,resolves
21917,130119,resolves
185754,60865,resolves
185754,60529,resolves
185754,64052,resolves
21982,223566,resolves
21982,259068,resolves
21982,160386,resolves
54753,158531,resolves
87585,23982,resolves
120349,27232,resolves
120349,58591,resolves
120343,62376,resolves
120343,56323,resolves
185878,32437,resolves
22030,191380,resolves
185868,59022,resolves
185868,26898,resolves
316937,23835,resolves
22023,288978,resolves
284165,22439,resolves
185861,22278,resolves
54781,221408,resolves
317067,29495,resolves
54781,193424,resolves
316920,62513,resolves
54763,158757,resolves
54763,156119,resolves
54763,293208,resolves
54763,222823,resolves
54763,161036,resolves
153064,32580,resolves
54752,156274,resolves
54752,122406,resolves
185826,63017,resolves
54753,188106,resolves
54753,162490,resolves
54753,91800,resolves
54753,318873,resolves
316920,63136,resolves
185754,31745,resolves
284300,58185,resolves
284300,28584,resolves
120599,27538,resolves
120599,31329,resolves
186123,56749,resolves
186123,25320,resolves
251658,26628,resolves
251658,62251,resolves
22278,88355,resolves
22278,161649,resolves
22278,285149,resolves
22278,253294,resolves
120580,29383,resolves
120580,64959,resolves
22261,285758,resolves
22261,285049,resolves
22261,221408,resolves
22261,87986,resolves
22261,221923,resolves
55016,322803,resolves
55016,260592,resolves
153322,55506,resolves
153318,59546,resolves
153318,32092,resolves
284390,55495,resolves
284390,25819,resolves
284390,61828,resolves
284390,61115,resolves
284390,57347,resolves
22243,93830,resolves
55010,154985,resolves
87832,27166,resolves
55010,120918,resolves
87832,56150,resolves
55064,253471,resolves
317231,58773,resolves
317231,60654,resolves
317231,59889,resolves
317231,30532,resolves
317231,60460,resolves
317231,25819,resolves
317231,28177,resolves
55083,162014,resolves
55083,223566,resolves
55083,219326,resolves
55083,98136,resolves
55083,123729,resolves
153381,64640,resolves
153381,64263,resolves
153381,63214,resolves
153381,59888,resolves
153381,26095,resolves
153381,26653,resolves
22307,261697,resolves
22307,320595,resolves
55074,160225,resolves
55074,92596,resolves
55074,223283,resolves
55074,186292,resolves
55074,258952,resolves
284445,23900,resolves
284445,60581,resolves
55064,327137,resolves
55064,186942,resolves
55064,157625,resolves
55010,227846,resolves
55010,92844,resolves
55010,161142,resolves
251592,31112,resolves
251591,32133,resolves
54979,88194,resolves
218819,57001,resolves
54978,219288,resolves
54978,96196,resolves
54970,93753,resolves
54970,125236,resolves
54970,322063,resolves
54970,160531,resolves
54970,127445,resolves
54970,220672,resolves
54970,224636,resolves
284343,23779,resolves
284340,61270,resolves
54962,92608,resolves
54962,123969,resolves
54962,163461,resolves
54955,221806,resolves
54955,223983,resolves
120490,28442,resolves
120487,32580,resolves
22170,290829,resolves
251544,32580,resolves
317079,65466,resolves
22165,224677,resolves
22162,122644,resolves
317071,55010,resolves
317071,65406,resolves
120523,61119,resolves
22220,221088,resolves
54990,130219,resolves
54990,195723,resolves
55010,224407,resolves
55010,288866,resolves
55010,261650,resolves
55010,226086,resolves
55010,291844,resolves
55010,227728,resolves
55010,158586,resolves
22240,293738,resolves
22240,293210,resolves
22240,156168,resolves
22240,195800,resolves
22240,286384,resolves
22240,258746,resolves
22240,224144,resolves
284300,30137,resolves
22240,89403,resolves
284381,62730,resolves
284381,57312,resolves
284381,24697,resolves
284381,59869,resolves
284381,62559,resolves
284381,62639,resolves
284381,30100,resolves
22237,127664,resolves
22233,126985,resolves
218839,31572,resolves
218839,32702,resolves
218839,30990,resolves
218839,23144,resolves
54994,157755,resolves
22240,262127,resolves
185754,59546,resolves
185754,63369,resolves
316820,62639,resolves
119903,26628,resolves
119903,62251,resolves
316510,63792,resolves
21594,94512,resolves
21594,187163,resolves
87129,26223,resolves
21589,91847,resolves
54356,88931,resolves
54356,162809,resolves
54356,196165,resolves
54356,227949,resolves
54356,319671,resolves
54356,220257,resolves
54356,120082,resolves
54356,290148,resolves
54356,187508,resolves
54356,155803,resolves
54356,226896,resolves
54356,252381,resolves
119888,60804,resolves
21578,93718,resolves
21578,162243,resolves
152649,55564,resolves
87100,30980,resolves
218160,30536,resolves
54317,320636,resolves
152612,32133,resolves
21534,220060,resolves
21534,259068,resolves
54372,225814,resolves
21534,287836,resolves
218218,31070,resolves
185452,62781,resolves
185514,61766,resolves
316583,26100,resolves
316583,57527,resolves
283816,22338,resolves
316569,56593,resolves
316569,59914,resolves
316569,55130,resolves
316569,21747,resolves
316569,54781,resolves
316569,59901,resolves
21647,89130,resolves
21647,220951,resolves
21647,196067,resolves
21647,193593,resolves
21647,192200,resolves
21647,95261,resolves
21636,284681,resolves
251011,55134,resolves
87156,32133,resolves
185460,63771,resolves
185460,24571,resolves
185460,58369,resolves
185460,31315,resolves
185460,30990,resolves
185460,29232,resolves
21616,124117,resolves
185452,29075,resolves
185452,57396,resolves
185452,62942,resolves
54380,88436,resolves
152602,22439,resolves
152600,61705,resolves
152600,60906,resolves
152523,55705,resolves
152523,26967,resolves
152523,29066,resolves
54212,191744,resolves
21439,153318,resolves
21439,189084,resolves
21439,125236,resolves
21439,160531,resolves
21439,94897,resolves
21439,220672,resolves
21439,88194,resolves
21438,291287,resolves
21438,324239,resolves
283575,32133,resolves
250805,29278,resolves
283565,29172,resolves
283565,30021,resolves
283565,55524,resolves
283565,64557,resolves
54179,218857,resolves
54179,127125,resolves
54179,291614,resolves
54179,284385,resolves
54179,283592,resolves
54179,221493,resolves
54179,90159,resolves
21397,221408,resolves
218005,59949,resolves
218005,59653,resolves
152523,62245,resolves
21453,92226,resolves
21453,194367,resolves
119771,63339,resolves
152600,64644,resolves
54292,321741,resolves
54292,225381,resolves
54294,226872,resolves
21525,188233,resolves
21525,188403,resolves
21525,128827,resolves
21525,122398,resolves
250900,25112,resolves
250900,60642,resolves
218130,26900,resolves
250892,27538,resolves
250892,31329,resolves
316419,29571,resolves
119983,55417,resolves
316419,25893,resolves
152577,65404,resolves
283647,61638,resolves
316386,57470,resolves
316386,26832,resolves
316386,61549,resolves
185313,25840,resolves
185313,28803,resolves
54240,321284,resolves
54240,155128,resolves
54240,227796,resolves
54240,223690,resolves
54240,225214,resolves
54240,257716,resolves
119771,64815,resolves
152577,64366,resolves
119983,59243,resolves
21683,123142,resolves
21683,222291,resolves
21834,323384,resolves
21834,286345,resolves
54600,130880,resolves
21823,160993,resolves
21823,290756,resolves
21816,227473,resolves
21816,285878,resolves
54584,327539,resolves
54584,158240,resolves
21806,93156,resolves
21806,191826,resolves
21797,124444,resolves
54564,325969,resolves
54564,154132,resolves
283931,62438,resolves
54554,154024,resolves
54554,258952,resolves
21782,226188,resolves
120077,56034,resolves
120077,63402,resolves
120077,56829,resolves
185612,22911,resolves
185612,23337,resolves
54538,284300,resolves
21762,321246,resolves
21762,153112,resolves
152821,61119,resolves
21747,154980,resolves
21747,130427,resolves
21834,193303,resolves
21834,287855,resolves
21834,255910,resolves
21834,318398,resolves
316820,63532,resolves
316820,26039,resolves
152978,28442,resolves
54668,258651,resolves
54655,188919,resolves
152954,25717,resolves
316789,27538,resolves
316789,31329,resolves
54632,321416,resolves
54632,94129,resolves
21860,292453,resolves
218469,22338,resolves
185700,59314,resolves
185700,58837,resolves
21747,88386,resolves
54621,156609,resolves
54621,287000,resolves
54621,163279,resolves
54621,322225,resolves
54621,261182,resolves
54621,320961,resolves
54621,121392,resolves
21853,293471,resolves
283997,23233,resolves
54611,192256,resolves
185679,28219,resolves
185679,29059,resolves
185679,30056,resolves
87373,58837,resolves
87373,59314,resolves
54621,124286,resolves
185229,56009,resolves
21747,189320,resolves
87279,27432,resolves
21716,323618,resolves
21716,128827,resolves
21716,122398,resolves
21716,93632,resolves
120015,63038,resolves
152785,64305,resolves
152785,27418,resolves
152785,56432,resolves
152785,58185,resolves
152785,61701,resolves
152785,23135,resolves
152785,21917,resolves
152785,25160,resolves
152785,24264,resolves
152785,55495,resolves
283855,62866,resolves
283855,29036,resolves
283855,26090,resolves
54479,156059,resolves
21706,90628,resolves
54468,321741,resolves
54468,96258,resolves
54468,95860,resolves
185537,63038,resolves
218298,61676,resolves
218298,32397,resolves
251065,65125,resolves
251065,30264,resolves
119988,55428,resolves
21716,161801,resolves
251094,58349,resolves
87256,64096,resolves
316642,61975,resolves
87279,26303,resolves
87279,59888,resolves
21741,285469,resolves
21741,129590,resolves
21741,97734,resolves
21741,191519,resolves
21741,123403,resolves
21741,221873,resolves
21741,291515,resolves
218348,22304,resolves
218348,30213,resolves
21733,253235,resolves
21733,256256,resolves
21733,260887,resolves
21747,89629,resolves
21733,159762,resolves
251108,22278,resolves
54499,223594,resolves
54499,193045,resolves
54499,228878,resolves
54499,153906,resolves
54499,153584,resolves
54499,226982,resolves
54499,320937,resolves
54499,292928,resolves
54499,95821,resolves
54499,153056,resolves
54499,91539,resolves
54499,221662,resolves
54499,127349,resolves
21733,186237,resolves
122398,58781,resolves
122398,60865,resolves
253471,56941,resolves
60559,294230,resolves
60559,130219,resolves
27781,225719,resolves
27781,327444,resolves
224388,29998,resolves
224388,31612,resolves
224369,62297,resolves
224369,29857,resolves
224369,62205,resolves
191599,30264,resolves
191599,65125,resolves
60526,258945,resolves
257122,61270,resolves
27727,160878,resolves
322635,61119,resolves
60460,260448,resolves
60460,159762,resolves
93229,32386,resolves
93229,63924,resolves
257068,32437,resolves
60457,128472,resolves
60453,224638,resolves
60453,193574,resolves
257062,60581,resolves
191519,62200,resolves
27676,159762,resolves
27662,226735,resolves
60429,95942,resolves
60429,130821,resolves
60559,194367,resolves
60429,192900,resolves
60561,325701,resolves
27801,161391,resolves
126198,61351,resolves
322803,29500,resolves
27887,160225,resolves
27887,227634,resolves
27887,323414,resolves
27887,94209,resolves
158959,65295,resolves
158959,62178,resolves
158959,61742,resolves
60654,327137,resolves
257261,64789,resolves
257261,63402,resolves
60642,127712,resolves
60639,95055,resolves
27866,129063,resolves
290002,61270,resolves
289994,32580,resolves
158908,64594,resolves
60594,227634,resolves
27821,130219,resolves
60581,224486,resolves
60581,225343,resolves
60581,192137,resolves
60581,130563,resolves
289954,62344,resolves
289954,61524,resolves
289954,32295,resolves
158875,63798,resolves
27801,160526,resolves
224407,65406,resolves
27646,93902,resolves
